tub	13
truman	13
tries	13
tribune	13
transparent	13
tower	13
tory	13
ton	13
toilet	13
tissues	13
tips	13
therapeutic	13
thayer	13
tempted	13
taxed	13
tappets	13
sweeping	13
suspicious	13
survivors	13
supplying	13
sunny	13
suggesting	13
suburb	13
subsection	13
streetcar	13
stimulation	13
steep	13
statutory	13
statute	13
static	13
statewide	13
standpoint	13
stability	13
squares	13
spur	13
sprang	13
spokesmen	13
spokesman	13
spectators	13
specimens	13
sox	13
solids	13
solidarity	13
smallest	13
slightest	13
slice	13
skeletal	13
sisters	13
sinister	13
singers	13
sincerity	13
shy	13
shattered	13
shades	13
separately	13
sentences	13
sells	13
sector	13
sealed	13
scream	13
scotland	13
satisfying	13
sally	13
safely	13
rug	13
rounds	13
romance	13
rocking	13
rockets	13
roar	13
reviewed	13
restrained	13
restless	13
resolve	13
resident	13
resemblance	13
repetition	13
rep.	13
remembers	13
remedy	13
rely	13
relieve	13
refrigeration	13
receiver	13
rebellion	13
radically	13
rabbi	13
purple	13
protested	13
propose	13
promoting	13
prohibition	13
progressed	13
programing	13
proclaim	13
privately	13
prayers	13
praised	13
posture	13
portable	13
politician	13
poet's	13
plasma	13
planners	13
pip's	13
pint	13
piepsam	13
phosphor	13
permanently	13
performers	13
perceive	13
pepper	13
pentagon	13
pension	13
patch	13
participated	13
paramagnetic	13
par	13
pansies	13
painters	13
packard	13
owns	13
outset	13
ordering	13
opposing	13
opponents	13
omitted	13
oklahoma	13
officer's	13
oersted	13
observing	13
objections	13
objected	13
nursery	13
null	13
nuclei	13
nonsense	13
nighttime	13
night's	13
necessities	13
nazi	13
nam	13
n.y.	13
mythological	13
mutually	13
moonlight	13
monstrous	13
monitoring	13
modified	13
modernization	13
mix	13
miserable	13
minnesota	13
ministry	13
methodist	13
media	13
mcclellan	13
mays	13
matches	13
maps	13
map	13
manifold	13
malraux	13
ludie	13
lucille	13
lowest	13
lou	13
litigation	13
linguist	13
lime	13
leveled	13
lester	13
lasting	13
lantern	13
lafayette	13
kohnstamm-positive	13
kohnstamm	13
journalism	13
ironic	13
ireland	13
involvement	13
investigators	13
inventories	13
invented	13
invariant	13
integral	13
inspector	13
insert	13
insane	13
inquirer	13
inhabitants	13
induced	13
indiana	13
incorporated	13
incomplete	13
incest	13
imply	13
implicit	13
imperial	13
imaginative	13
illustrations	13
ill.	13
idle	13
ideology	13
hymen	13
hut	13
hull	13
hormone	13
hino	13
helen	13
hart	13
handy	13
handicapped	13
handful	13
guaranteed	13
grin	13
greene	13
grandma	13
graduated	13
gossip	13
gospel	13
gop	13
globe	13
glendora	13
gifted	13
gentile	13
garibaldi	13
fusion	13
fur	13
frieze	13
frankly	13
foundation's	13
foreigners	13
forcing	13
fond	13
fits	13
files	13
fictional	13
fiat	13
fearful	13
familiarity	13
explaining	13
experimentation	13
expand	13
exerted	13
exaggerated	13
evaluate	13
ethnic	13
erect	13
equilibrium	13
enters	13
enabling	13
emotionally	13
embrace	13
elite	13
electoral	13
elderly	13
ego	13
ed	13
earnestly	13
eagerly	13
dwelling	13
dumb	13
drainage	13
dough	13
doubtless	13
dot	13
doses	13
document	13
diversity	13
diverse	13
disposition	13
differed	13
dictatorship	13
diagnosis	13
detection	13
derive	13
deputies	13
depreciation	13
depot	13
democrat	13
defending	13
defects	13
deer	13
deepest	13
debt	13
curtain	13
curled	13
curb	13
cumulative	13
cruelty	13
creates	13
couples	13
correctly	13
copper	13
copernicus	13
convey	13
contradiction	13
consumed	13
consulting	13
conservation	13
cone	13
conducting	13
conditioner	13
computer	13
compulsivity	13
composers	13
completing	13
compass	13
communicate	13
commitment	13
colorado	13
collecting	13
collapsed	13
cluster	13
clarify	13
chickens	13
chewing	13
cheeks	13
charlotte	13
champagne	13
casually	13
casework	13
carpet	13
cake	13
buzz	13
bursting	13
buddy	13
brutality	13
breakdown	13
boot	13
blessed	13
blade	13
birmingham	13
biography	13
belonging	13
behaved	13
behave	13
begged	13
beating	13
beams	13
barbecue	13
averaged	13
ave.	13
autistic	13
athabascan	13
assets	13
arlen	13
argiento	13
arch	13
appealed	13
antenna	13
anderson	13
analyses	13
analogy	13
aloud	13
alcohol	13
afternoons	13
adopt	13
adjoining	13
adapted	13
acute	13
acid	13
accelerated	13
abundance	13
absorb	13
abilities	13
a.l.a.m.	13
800	13
65	13
32	13
1900	13
$600	13
youthful	12
yielded	12
yearly	12
yang	12
wrinkled	12
world-wide	12
winchester	12
whisper	12
whipped	12
welcomed	12
wealthy	12
wayne	12
watercolor	12
violently	12
villages	12
vessels	12
vapor	12
urgency	12
unwed	12
unstructured	12
unlocked	12
undergoing	12
unadjusted	12
two-thirds	12
twins	12
turmoil	12
turkish	12
trujillo	12
trot	12
trigger	12
tribes	12
tri-state	12
trevelyan's	12
transferor	12
trailers	12
tracks	12
traced	12
tourists	12
torrio	12
titled	12
tires	12
tin	12
tilted	12
thy	12
therapy	12
theatrical	12
terminate	12
terminal	12
tenure	12
temptation	12
temper	12
teen-agers	12
technicians	12
tar	12
tank	12
synthetic	12
swollen	12
switzerland	12
swallowed	12
suspension	12
surveys	12
supposedly	12
summit	12
successive	12
stubborn	12
strokes	12
strengthening	12
stray	12
stones	12
stockade	12
stereotype	12
stereo	12
steele's	12
statesman	12
state-owned	12
staggered	12
spark	12
soviets	12
sorts	12
someday	12
solemn	12
sodium	12
snap	12
smoothly	12
skies	12
sizes	12
sixteenth	12
silk	12
shelley	12
shelf	12
settlers	12
sermon	12
selkirk	12
secant	12
scratching	12
sansom	12
saloon	12
salesman	12
sail	12
sadly	12
russell	12
rockefeller	12
roberts'	12
rival	12
riders	12
richmond	12
richardson	12
ribbon	12
rhythms	12
retention	12
resultant	12
restaurants	12
resort	12
requested	12
recalls	12
realizing	12
reacted	12
railway	12
raced	12
quaint	12
purity	12
purdew	12
ptolemaic	12
provinces	12
promoted	12
processed	12
proceeding	12
pro-western	12
privacy	12
pretending	12
presumed	12
premium	12
prayed	12
pray	12
porous	12
populated	12
pops	12
poles	12
poised	12
plow	12
pleading	12
pirates	12
phony	12
persians	12
perceived	12
peasants	12
pearson	12
patrolman	12
passions	12
passionate	12
parochial	12
paragraph	12
paradise	12
palazzo	12
overall	12
outline	12
organ	12
ominous	12
nowadays	12
nomination	12
nod	12
nitrogen	12
ninety	12
nilpotent	12
nigger	12
nerve	12
neglect	12
nearing	12
nazis	12
navy's	12
murders	12
monsieur	12
monroe	12
molded	12
ministers	12
mining	12
mineral	12
mimesis	12
microorganisms	12
mexicans	12
metaphysics	12
mercenaries	12
meltzer	12
meats	12
meantime	12
mcfeeley	12
max	12
mass.	12
maria	12
manned	12
maker	12
maids	12
magical	12
lyric	12
lumumba	12
luminous	12
lousy	12
louder	12
lord's	12
loosely	12
logically	12
liquidation	12
limp	12
lighter	12
lens	12
leaf	12
laying	12
layer	12
lately	12
lasted	12
landlord	12
korea	12
kid's	12
kicking	12
ken	12
joints	12
joel	12
jerked	12
irony	12
interviewed	12
intersections	12
interpretations	12
intellectuals	12
instituted	12
installation	12
inspect	12
insoluble	12
inning	12
initiated	12
infrared	12
individualism	12
indictment	12
independently	12
incentive	12
impulses	12
ignorant	12
icy	12
howe	12
housed	12
hopeful	12
honorable	12
honestly	12
hollow	12
holidays	12
hetman	12
herbert	12
hazard	12
harvest	12
harsh	12
hardened	12
halted	12
hairs	12
guerrilla	12
guam	12
gripped	12
grill	12
grey	12
grandfather	12
gaze	12
gauge	12
gasoline	12
garry	12
gabriel	12
furiously	12
functioning	12
fulfillment	12
frowning	12
freed	12
fox	12
formulaic	12
foremost	12
foliage	12
focused	12
fluorescence	12
floors	12
floating	12
flies	12
fifties	12
feeds	12
feathertop	12
favorites	12
fashionable	12
faithful	12
extends	12
explore	12
expended	12
evidenced	12
everyday	12
essex	12
equality	12
episode	12
entertaining	12
enacted	12
enabled	12
employ	12
elevator	12
egg	12
effected	12
eaten	12
earl	12
dwight	12
durable	12
downstairs	12
dolls	12
distinctly	12
discount	12
dimly	12
dill	12
dies	12
dialysis	12
dialogue	12
detected	12
detached	12
deserved	12
deserve	12
dependence	12
dentist	12
dental	12
demographic	12
delphine	12
deficit	12
defenses	12
deduction	12
deduct	12
deciding	12
decides	12
debts	12
deaf	12
daring	12
currency	12
cultures	12
crowds	12
crossroads	12
crest	12
credited	12
crashed	12
counting	12
couch	12
correspondent	12
cooper	12
cooler	12
convert	12
controversial	12
contraction	12
contended	12
consultant	12
construct	12
consciously	12
congolese	12
compounded	12
compact	12
comfortably	12
combustion	12
collaboration	12
coincide	12
coatings	12
co-operation	12
cm.	12
cm	12
climb	12
clergy	12
cigarettes	12
churchill	12
chris	12
choices	12
challenging	12
ceased	12
cavity	12
carryover	12
cappy	12
canyon	12
cane	12
calculation	12
cab	12
butt	12
bubble	12
bryan	12
breaks	12
brassnose	12
borders	12
boil	12
bloom	12
blocked	12
blindness	12
blew	12
blades	12
bits	12
benjamin	12
beethoven	12
beds	12
bastard	12
baptized	12
ballot	12
bake	12
babies	12
attributes	12
attendant	12
attendance	12
atlas	12
aspirations	12
ardent	12
antique	12
antigen	12
antibody	12
anti-slavery	12
andrus	12
andrew	12
affirm	12
advisers	12
adolescent	12
adjacent	12
ad	12
actively	12
acquainted	12
acknowledged	12
acknowledge	12
accounting	12
absorption	12
7th	12
2:36	12
20th	12
1943	12
1913	12
104	12
1.5	12
$500	12
$100	12
zone	11
youths	11
ye	11
wonderfully	11
wired	11
winslow	11
willingness	11
willie	11
wilderness	11
wholesome	11
wells	11
weights	11
wart	11
warn	11
walnut	11
waking	11
waist	11
vivian	11
violin	11
viola	11
vince	11
venus	11
vases	11
varies	11
vacant	11
usefulness	11
unusually	11
unquestionably	11
unprecedented	11
uniformity	11
unified	11
unexpectedly	11
underneath	11
undergraduate	11
unanimously	11
tyranny	11
twisting	11
trusted	11
tropical	11
trivial	11
treatments	11
treating	11
transfers	11
trailer	11
toys	11
towering	11
towels	11
tony	11
tomb	11
timothy	11
timing	11
tide	11
threaten	11
thoughtful	11
thirteen	11
thereto	11
theaters	11
testified	11
tender	11
tear	11
teaches	11
taxpayer	11
taxation	11
taliesin	11
szold	11
symbolized	11
swelling	11
surgeon	11
subsequently	11
subdivision	11
strict	11
strenuous	11
streams	11
strained	11
squeeze	11
squarely	11
sprawled	11
spit	11
spinning	11
spelman	11
specify	11
spaces	11
sometime	11
sociological	11
snatched	11
smiles	11
sliding	11
sleeve	11
sigh	11
showmanship	11
shivering	11
shifting	11
shed	11
shakespeare's	11
shaken	11
shaft	11
sexes	11
seventeenth	11
settling	11
secured	11
sculpture	11
scriptures	11
script	11
scotty's	11
schoolhouse	11
satisfactorily	11
sanitation	11
sanction	11
rubbing	11
rotation	11
rotating	11
ross	11
rolls	11
ribs	11
rhythmic	11
revealing	11
rev	11
reunion	11
retain	11
restrict	11
restraint	11
restoration	11
respected	11
repaired	11
rendering	11
render	11
rejects	11
rejection	11
regretted	11
reef	11
recover	11
recordings	11
reconstruction	11
rake	11
rabbit	11
quo	11
quint	11
quantities	11
pump	11
pulley	11
publishers	11
psychologists	11
proven	11
protests	11
protestantism	11
proprietor	11
prompt	11
presidency	11
preserves	11
presbyterian	11
preoccupied	11
prejudice	11
preacher	11
poultry	11
postwar	11
posted	11
possessions	11
posse	11
pose	11
portions	11
poorly	11
pollen	11
politically	11
pohl	11
plymouth	11
plowing	11
plea	11
planted	11
pituitary	11
photographic	11
philosophic	11
phillips	11
perfection	11
pavement	11
passive	11
paso	11
partial	11
parish	11
paradoxically	11
paced	11
overt	11
outcomes	11
orioles	11
oriented	11
oregon	11
odyssey	11
occupational	11
obtainable	11
nucleus	11
noticeable	11
nominal	11
needless	11
necessitated	11
natives	11
narrator	11
nailed	11
muffled	11
mounting	11
mound	11
motivation	11
mortar	11
moritz	11
moist	11
ml	11
misunderstanding	11
mill	11
militia	11
midwest	11
michael	11
mg.	11
meters	11
memorable	11
mckinley	11
mcbride	11
maxwell	11
marvelous	11
marking	11
marines	11
manufactured	11
mainland	11
mahzeer	11
mahayana	11
magnum	11
log	11
locating	11
locally	11
loading	11
linguists	11
limiting	11
liking	11
lengthy	11
leisure	11
kremlin	11
korean	11
kong	11
kehl	11
keen	11
juice	11
jimmy	11
jastrow	11
jack's	11
invite	11
investigate	11
invested	11
introduce	11
interpret	11
interim	11
intelligible	11
integrated	11
instrumental	11
inorganic	11
injuries	11
infant	11
infancy	11
individual's	11
indifferent	11
incidents	11
incapable	11
improves	11
hub	11
hong	11
honeymoon	11
hogan	11
histories	11
hiroshima	11
hillsboro	11
hideous	11
hesperus	11
here's	11
herald	11
haven	11
hardware	11
hardest	11
happier	11
hampshire	11
gymnastics	11
grimly	11
greatness	11
grasped	11
graduation	11
goddamn	11
glaze	11
gifts	11
ghost	11
ghetto	11
generated	11
furnace	11
fulfilled	11
frustration	11
frighten	11
freeman	11
frantic	11
framework	11
forthcoming	11
formulations	11
formulated	11
foregoing	11
flush	11
fixing	11
finite	11
ferry	11
fatigue	11
facility	11
exports	11
explored	11
expenditure	11
expectation	11
exert	11
eventual	11
evaluated	11
equitable	11
epidemic	11
enzymes	11
entities	11
entertained	11
ensemble	11
enlisted	11
energies	11
energetic	11
endured	11
enclosed	11
embarrassing	11
eloquent	11
elevated	11
elemental	11
electrons	11
eisenhower's	11
eighty	11
edwin	11
economically	11
eccentric	11
easter	11
dylan	11
duration	11
duke	11
drum	11
drifting	11
dreaming	11
drastic	11
dozens	11
doubled	11
dots	11
dose	11
dominance	11
dodge	11
distorted	11
disliked	11
disguised	11
discrepancy	11
disciplined	11
disarmament	11
disappear	11
disagreement	11
dimensional	11
dillon	11
develops	11
descent	11
depressed	11
delegation	11
del	11
deficiency	11
deductions	11
declares	11
dash	11
cylindrical	11
cursed	11
curse	11
curiously	11
cult	11
cubism	11
crombie	11
criticisms	11
criterion	11
criteria	11
crept	11
crawl	11
counterparts	11
corp.	11
cooperate	11
convincing	11
contrasts	11
contrasting	11
consult	11
constitutes	11
constituted	11
congruence	11
confess	11
conclusive	11
concerto	11
concentrate	11
conceivable	11
conceded	11
computing	11
comprise	11
compound	11
complain	11
compilation	11
compartment	11
communion	11
commissions	11
commercially	11
commanding	11
coincidence	11
cohesive	11
coexistence	11
climbing	11
cliff	11
claude	11
civilized	11
chronic	11
choosing	11
childish	11
cheaper	11
chambers	11
census	11
cement	11
catastrophe	11
carriers	11
carriage	11
calmly	11
calf	11
calendars	11
calcium	11
buys	11
burial	11
brumidi	11
bronze	11
breast	11
boulevard	11
boredom	11
blond	11
blankets	11
beneficial	11
beg	11
bee	11
baroque	11
barnett	11
barbed	11
bands	11
awkward	11
avoiding	11
autonomic	11
australia	11
assistants	11
assemblies	11
ash	11
artillery	11
array	11
arising	11
architecture	11
arched	11
archaeology	11
approximate	11
appropriated	11
apprehension	11
appreciated	11
appetite	11
anticipate	11
anglican	11
angles	11
ambiguity	11
amazed	11
alternate	11
albany	11
airplane	11
aided	11
agrees	11
agreeable	11
afforded	11
aerator	11
adverse	11
adoption	11
adopting	11
adjusting	11
acrylic	11
acreage	11
acquiring	11
accumulation	11
90	11
41	11
38	11
250	11
1942	11
1941	11
1930	11
1920	11
1000	11
1,000	11
$1,000	11
zinc	10
wrist	10
wool	10
witty	10
wipe	10
whirling	10
wheeled	10
weird	10
waterfront	10
warsaw	10
warmed	10
wales	10
waiter	10
vue	10
void	10
vitamins	10
viscosity	10
viewing	10
veto	10
vent	10
vengeance	10
vegetable	10
vastly	10
vain	10
vagina	10
va	10
utilized	10
utilize	10
urging	10
university's	10
unite	10
uniquely	10
unfamiliar	10
undesirable	10
undergone	10
underdeveloped	10
unconsciously	10
typewriter	10
twentieth-century	10
twenties	10
turnpikes	10
tunnel	10
tune	10
trig	10
tremendously	10
tremble	10
transducer	10
traditionally	10
tours	10
tougher	10
tops	10
topics	10
token	10
todman	10
thumb	10
three-dimensional	10
thesis	10
thermometer	10
theft	10
text-form	10
tents	10
tastes	10
tasted	10
tackle	10
systematically	10
sweden	10
swear	10
swallow	10
sunrise	10
summoned	10
subsystems	10
subsistence	10
sturley	10
strode	10
streak	10
stole	10
steichen	10
steak	10
stains	10
stacy	10
spreads	10
sponsors	10
specificity	10
specialization	10
spatial	10
spade	10
sore	10
solidly	10
slug	10
slaughter	10
slate	10
slashed	10
skorich	10
sings	10
singled	10
singer	10
simplest	10
simmons	10
shea	10
she'll	10
sewing	10
sewer	10
serene	10
sensations	10
senators	10
seminary	10
semester	10
segregation	10
segments	10
segment	10
seeks	10
sectors	10
secede	10
seas	10
se	10
screws	10
screens	10
scottish	10
schedules	10
scars	10
scar	10
scanned	10
sandwich	10
sands	10
sailed	10
rustling	10
rust	10
rusk	10
rushing	10
rotary	10
romans	10
rocky	10
robbery	10
robbed	10
roast	10
riverside	10
risen	10
ringing	10
rides	10
richards	10
revulsion	10
reviewing	10
retrieved	10
restrain	10
reservoir	10
representations	10
replies	10
relevance	10
reject	10
reinforce	10
regulus	10
refusing	10
refrain	10
recruit	10
recognizing	10
recognizes	10
reared	10
ration	10
rating	10
ranges	10
ramsey	10
rally	10
raid	10
rag	10
radioactive	10
queens	10
puzzle	10
purified	10
psychologist	10
prostitution	10
projections	10
professionals	10
privileges	10
privileged	10
prints	10
principally	10
princess	10
prevents	10
preventing	10
presiding	10
preserving	10
presenting	10
prediction	10
pratt	10
pork	10
pony	10
polynomials	10
polls	10
politely	10
polaris	10
poison	10
plotted	10
pleasing	10
pleasantly	10
pious	10
phonologic	10
philharmonic	10
persisted	10
persian	10
perfume	10
pedersen	10
patronage	10
patriotic	10
patriot	10
pathet	10
patches	10
paste	10
papa's	10
paints	10
oxen	10
owe	10
outward	10
oily	10
occurrences	10
obstacle	10
norm	10
nonetheless	10
non-violent	10
non	10
nickname	10
newman	10
neurotic	10
negotiate	10
negligible	10
nationally	10
muzzle	10
museums	10
multiply	10
muddy	10
mouse	10
mosque	10
mortal	10
mornings	10
montero	10
monks	10
moisture	10
mob	10
mm.	10
mixing	10
mister	10
missionaries	10
misleading	10
misfortune	10
miscellaneous	10
mice	10
messenger	10
merge	10
mercury	10
melodies	10
megatons	10
meeker	10
meek	10
mates	10
mastery	10
masterpiece	10
mary's	10
marital	10
marina	10
marijuana	10
margin	10
margaret	10
managerial	10
majestic	10
majdanek	10
magnification	10
lunar	10
luggage	10
lucien	10
lovers	10
looming	10
longing	10
loads	10
lloyd	10
littlepage	10
listener	10
linguistic	10
limitation	10
lilly	10
likelihood	10
lifetime	10
licked	10
leonard	10
legends	10
lease	10
learns	10
layers	10
lauren	10
launch	10
latter's	10
larkin	10
knit	10
kennings	10
keelson	10
k	10
julie	10
journalist	10
johnson's	10
jaws	10
istiqlal	10
isaac	10
irradiation	10
intricate	10
intensely	10
integrity	10
insulation	10
instinctively	10
insists	10
ingenious	10
indignant	10
indebted	10
implication	10
imperative	10
impatient	10
impatience	10
immigration	10
immigrants	10
imagery	10
identities	10
ideally	10
hysterical	10
hunt	10
huff	10
huddled	10
honesty	10
holster	10
hip	10
hints	10
hesitate	10
herr	10
herman	10
hello	10
hebrew	10
hazards	10
hawksley	10
harness	10
hard-surface	10
hansen	10
halt	10
halfback	10
hail	10
guiding	10
grief	10
greg's	10
gram	10
graceful	10
gordon	10
goldberg	10
gm.	10
glowing	10
girl's	10
gigantic	10
genuinely	10
generals	10
gazette	10
frustrated	10
framing	10
fragments	10
fragile	10
founder	10
fosdick	10
forum	10
forge	10
forecast	10
folly	10
flock	10
fleeing	10
fla.	10
finals	10
fertility	10
feminine	10
favors	10
fake	10
extensively	10
expressway	10
export	10
exhibited	10
exceeds	10
evans	10
eromonga	10
ernest	10
equations	10
entity	10
enjoys	10
enduring	10
employing	10
emma	10
embodiment	10
ellen	10
elephants	10
elegance	10
eleanor	10
elbow	10
educator	10
editorials	10
editions	10
echo	10
earthy	10
dumont	10
duly	10
drilling	10
drexel	10
dresses	10
dreadful	10
drastically	10
dramatically	10
doomed	10
doll	10
ditch	10
disturbance	10
disturb	10
distributions	10
distilled	10
discoveries	10
discourse	10
disabled	10
diminished	10
dig	10
differs	10
dialect	10
diagram	10
diagnostic	10
devoting	10
detect	10
descriptions	10
descending	10
deposited	10
departing	10
denying	10
defining	10
deficiencies	10
defendants	10
declaring	10
decency	10
deceased	10
deadlock	10
danced	10
cultivated	10
crushed	10
creep	10
counseling	10
costume	10
coordinate	10
cooperatives	10
cooked	10
convertible	10
conversations	10
contributes	10
container	10
consultation	10
constituents	10
conservatism	10
consecutive	10
conscientious	10
conrad	10
conjugate	10
congressmen	10
confronting	10
conform	10
concord	10
conceivably	10
comrades	10
compulsive	10
compositions	10
compiled	10
competitors	10
commuter	10
commute	10
commercials	10
combining	10
coin	10
coats	10
coarse	10
clues	10
clients	10
clergyman	10
cites	10
cigar	10
chicago's	10
chester	10
cheerful	10
champions	10
chains	10
cellulose	10
cautious	10
cathode	10
carmer	10
caring	10
calhoun	10
calculations	10
buttons	10
button	10
bushes	10
bumblebees	10
bull's-eye	10
brother's	10
brodie	10
brenner	10
brandt	10
bounds	10
boulder	10
boris	10
bolt	10
boiled	10
blooming	10
bloc	10
blessing	10
bleak	10
bite	10
begging	10
bearded	10
baton	10
barbara	10
balloon	10
bags	10
bacon	10
awfully	10
avocado	10
averages	10
autocoder	10
assuring	10
assessing	10
asian	10
arrange	10
arguing	10
argues	10
applicants	10
appendix	10
anionic	10
anchored	10
analyze	10
amazement	10
allotted	10
allotments	10
alleged	10
alex's	10
albumin	10
alas	10
akin	10
airplanes	10
aia	10
aggression	10
advancement	10
ads	10
admire	10
admiration	10
admirable	10
adds	10
adaptation	10
acre	10
accuse	10
accumulated	10
accomplishments	10
abolition	10
abandonment	10
a.d.	10
85	10
72	10
71	10
57	10
48	10
36	10
1937	10
1935	10
1917	10
1859	10
17th	10
zoo	9
yielding	9
yell	9
wyoming	9
wright's	9
wrath	9
woven	9
worldly	9
workable	9
withdrew	9
wisman	9
wishful	9
winding	9
willow	9
wicked	9
who'd	9
wheat	9
wept	9
well-being	9
weighing	9
warnings	9
warming	9
walton	9
wagner-peyser	9
von	9
volunteer	9
voluntarily	9
voltaire	9
vividly	9
vitally	9
vinegar	9
versus	9
versions	9
verses	9
vacations	9
utilization	9
untouched	9
unsuccessful	9
unpaid	9
unimportant	9
unification	9
unhappily	9
undergraduates	9
unchanged	9
turkey	9
trustee	9
trio	9
trifle	9
trades	9
traces	9
toynbee	9
towne	9
toss	9
tortured	9
topic	9
tonal	9
tolerant	9
tolerance	9
toe	9
timely	9
timed	9
thor	9
thigh	9
thieves	9
therein	9
theologians	9
texans	9
territories	9
terrace	9
tenants	9
technically	9
tearing	9
taxing	9
tax-free	9
tan	9
tailored	9
symposium	9
symbolize	9
syllables	9
sweetheart	9
swayed	9
surveyed	9
surge	9
supplementary	9
superbly	9
sundays	9
summarized	9
sullen	9
suggestive	9
suds	9
subordinates	9
stretches	9
stimulating	9
stillness	9
stiffly	9
sticky	9
sterile	9
stepping	9
steering	9
steer	9
steeple	9
states'	9
stacked	9
stack	9
spy	9
sporting	9
spontaneously	9
sped	9
spectator	9
specifications	9
specially	9
spat	9
spared	9
spacious	9
sorrow	9
sonata	9
son's	9
soloist	9
solemnly	9
soaking	9
snapping	9
smoked	9
smells	9
slower	9
slack	9
slab	9
skinny	9
skillful	9
skiff	9
sixty-five	9
simultaneous	9
simplify	9
simplified	9
similarity	9
sidney	9
shores	9
shaw	9
shaved	9
shann	9
settings	9
sensory	9
secretary's	9
secretaries	9
secrecy	9
searched	9
seams	9
seam	9
scrub	9
scratch	9
scrambled	9
schweitzer	9
scholastic	9
schaffner	9
scenic	9
saviour	9
savannah	9
satire	9
sanctuary	9
sanctions	9
salter	9
salad	9
rulers	9
rookie	9
rogers	9
roebuck	9
roaring	9
ritter	9
revisions	9
reviews	9
retire	9
retains	9
resumption	9
restore	9
resource	9
resisted	9
resin	9
resigned	9
reservations	9
resembles	9
reportedly	9
replacing	9
repeating	9
reins	9
regret	9
redcoats	9
recovered	9
reconnaissance	9
reckless	9
ratings	9
rated	9
rankin	9
randolph	9
rails	9
ragged	9
radius	9
radiopasteurization	9
rack	9
quill	9
questionable	9
quartet	9
quantitative	9
quacks	9
quack	9
puzzling	9
push-pull	9
pursuing	9
pulse	9
pulls	9
publisher	9
provincial	9
proudly	9
prosecution	9
proprietorship	9
proportionately	9
proportionate	9
projection	9
proclaimed	9
prevot	9
presses	9
preoccupation	9
preference	9
predispositions	9
precipitated	9
precedent	9
pp.	9
pouring	9
pour	9
potent	9
postponed	9
positively	9
poll	9
plywood	9
plumbing	9
pineapple	9
pilgrimage	9
pigment	9
picturesque	9
picket	9
phoenix	9
philosophers	9
peter's	9
persuasion	9
persistence	9
permitting	9
periodic	9
perceptions	9
pennant	9
peninsula	9
pelts	9
peering	9
pearl	9
pbs	9
patrons	9
patiently	9
pathological	9
pastern	9
party's	9
partlow	9
paramount	9
paradox	9
pants	9
panting	9
pamphlets	9
palfrey's	9
palatability	9
pa.	9
overcast	9
outright	9
outlet	9
othon	9
other's	9
oscar	9
orthodontist	9
orthodontic	9
ordinance	9
orbits	9
one-half	9
offset	9
oddly	9
occupants	9
obtaining	9
obedience	9
o'banion's	9
numbered	9
notices	9
norton	9
nightmare	9
nicely	9
nephew	9
narrowed	9
nagging	9
murdered	9
municipalities	9
muller	9
motivated	9
moss	9
moses	9
mortality	9
morphophonemics	9
monkey	9
monetary	9
molecules	9
minneapolis	9
miniature	9
milwaukee	9
metallic	9
menace	9
melted	9
melancholy	9
mayor's	9
mask	9
marvin	9
marched	9
manual	9
mann's	9
manifestations	9
manifest	9
malaise	9
maine	9
luis	9
lounge	9
loneliness	9
locker	9
lessened	9
lazy	9
latent	9
larry	9
ladies'	9
laboratories	9
labeled	9
kohnstamm-negative	9
kirov	9
kirby	9
kearton	9
kayabashi	9
karl	9
jupiter	9
jumping	9
jubal	9
jokes	9
jenkins	9
ivy	9
island's	9
irresponsible	9
irregular	9
ions	9
inward	9
involution	9
invasions	9
introducing	9
interlocking	9
interfere	9
intercourse	9
institutional	9
inspiration	9
inn	9
ingredients	9
industrialized	9
indulge	9
induce	9
indonesia	9
indignation	9
indies	9
indicators	9
incurred	9
impurities	9
impose	9
impatiently	9
immensely	9
illumination	9
ills	9
illegal	9
hymn	9
hungarian	9
humans	9
how's	9
hose	9
horizontal	9
hoot	9
homely	9
holden	9
hohlbein	9
hint	9
hillside	9
hierarchy	9
hengesbach	9
heel	9
heavens	9
heavenly	9
heartily	9
hauled	9
hastened	9
haste	9
harriet	9
hardship	9
handles	9
handkerchief	9
han	9
hammer	9
half-man	9
hague	9
guts	9
guides	9
guarding	9
guardian	9
guarantee	9
grunted	9
groupings	9
grotesque	9
grosse	9
grocery	9
grips	9
grease	9
graves	9
gravel	9
gratitude	9
grandmother	9
gran	9
grammatical	9
gracious	9
gonzales	9
glove	9
gland	9
germanic	9
georgia's	9
geometry	9
generators	9
generalized	9
gene	9
gavin's	9
garson	9
garland	9
f{t}	9
furnishings	9
fundamentally	9
fulfill	9
ft.	9
freud	9
formulate	9
format	9
forecasting	9
forbes	9
foamed	9
flooded	9
flashes	9
finishing	9
filter	9
filly	9
fighter	9
fifteenth	9
fiedler	9
faulkner's	9
facets	9
eyebrows	9
extruded	9
extremes	9
extracted	9
expresses	9
exploited	9
exploit	9
existential	9
executives	9
evils	9
evangelism	9
etcetera	9
esther	9
escort	9
enrolled	9
enormously	9
engendered	9
enforce	9
enchanting	9
enables	9
employs	9
eminent	9
emerges	9
else's	9
elimination	9
electrostatic	9
elec	9
elders	9
efficacy	9
eden	9
ecclesiastical	9
earthquakes	9
earthquake	9
earning	9
dusk	9
dumped	9
dulles	9
duck	9
dual	9
drifted	9
dread	9
draped	9
douglass	9
doubted	9
domain	9
